timestamp,latitude,longitude,altitude,nic,nac_p,gpsOkBefore,callsign,aircraft_type,radio_horizon
4/11/2024 10:12,37.245888,25.280855,3400,0,0,0,,P28A,377227.3028
4/11/2024 10:12,34.758694,33.560543,3875,6,8,0,WZZ303,A320,402716.583
4/11/2024 10:15,32.890549,44.58065,30575,0,0,0,,B77L,1131219.526
4/11/2024 10:21,40.921463,29.055359,20950,0,0,0,,B738,936387.6422
4/11/2024 10:25,32.940083,44.528259,38000,0,0,0,QTR20X,A359,1261117.227
4/11/2024 10:27,37.337643,27.301682,5525,0,0,0,,C172,480872.3445
4/11/2024 10:31,33.754074,24.713465,37000,0,0,0,NOS4758,B738,1244412.95
4/11/2024 10:31,35.827927,44.309063,27525,0,0,0,THY6066,A310,1073315.309
4/11/2024 10:40,32.895954,44.575512,34000,0,0,0,,A20N,1192897.473
4/11/2024 10:49,29.433929,35.108026,34000,0,0,0,,A320,1192897.473
4/11/2024 10:52,41.844364,31.557909,35025,0,0,0,,A320,1210745.133
4/11/2024 10:54,33.635387,44.667892,38825,0,0,0,,A333,1274733.479
4/11/2024 10:55,37.960831,25.743538,33000,0,0,0,,A21N,1175223.94
4/11/2024 10:57,40.02356,40.989563,38000,0,0,0,DUB5,B737,1261117.227
4/11/2024 11:01,38.831085,26.432688,39000,0,0,0,,A321,1277603.119
4/11/2024 11:05,41.268585,38.739685,34000,0,8,0,RFE9721,CRJ2,1192897.473
4/11/2024 11:06,28.929199,36.00938,43000,0,0,0,,FA7X,1341522.273
4/11/2024 11:08,34.190369,44.715477,39975,0,0,0,,B788,1293474.574
4/11/2024 11:12,36.932171,25.158691,33650,0,0,0,AOJ70R,F2TH,1186741.676
4/11/2024 11:19,33.947845,44.709778,36625,0,0,0,,A388,1238090.743
4/11/2024 11:24,37.679104,25.638029,31000,0,0,0,,A306,1139054.507
4/11/2024 11:27,36.758789,25.111942,11925,0,0,0,TVF50LL,B738,706468.5837
4/11/2024 11:28,30.084198,31.351574,32000,0,0,0,,A333,1157280.536
4/11/2024 11:30,33.308125,44.621365,34025,0,0,0,,B744,1193335.957
4/11/2024 11:36,31.48233,37.727535,27575,0,0,0,,A321,1074289.721
4/11/2024 11:41,35.171036,24.679216,36975,0,0,0,,A320,1243992.469
4/11/2024 11:45,38.212326,25.894367,36975,0,0,0,AAL120,B789,1243992.469
4/11/2024 11:46,37.360264,25.427439,31000,0,0,0,,GLF5,1139054.507
4/11/2024 11:47,33.818253,35.490772,21225,0,0,0,GFA963,A320,942513.3478
4/11/2024 11:48,35.168354,24.722328,37000,0,0,0,,B736,1244412.95
4/11/2024 11:51,28.897348,33.242959,30875,0,0,0,EJU16TV,A320,1136755.706
4/11/2024 11:51,41.682816,38.540538,38000,0,0,0,CPA257,A359,1261117.227
4/11/2024 11:52,39.572056,27.13501,36975,0,0,0,,A20N,1243992.469
4/11/2024 12:00,36.432667,24.974203,27225,0,0,0,TOM7450,B738,1067450.154
4/11/2024 12:04,39.377468,41.499634,8250,0,0,0,KNE331,A20N,587611.9702
4/11/2024 12:07,41.841568,31.609789,41000,0,0,0,,B788,1309952.621
4/11/2024 12:12,40.109528,27.867859,39000,0,0,0,,CL60,1277603.119
4/11/2024 12:13,36.873421,25.138391,6825,0,0,0,N590WT,,534459.7298
4/11/2024 12:17,39.582138,27.122677,37000,0,0,0,,B738,1244412.95
4/11/2024 12:17,41.004189,29.210587,12325,0,0,0,,BE40,718219.3869
4/11/2024 12:21,34.277855,44.721622,38000,0,0,0,AUA46,B772,1261117.227
4/11/2024 12:21,36.572525,25.059643,27825,0,0,0,EZY39ZN,A320,1079148.587
4/11/2024 12:23,40.928448,29.046791,17775,0,0,0,,B38M,862518.5907
4/11/2024 12:27,40.999021,39.793542,42975,0,9,0,T7SSS,GLEX,1341132.239
4/11/2024 12:28,40.668869,38.975098,38000,6,0,0,TGZ773,B738,1261117.227
4/11/2024 12:33,41.362381,30.33313,38000,0,0,0,,B772,1261117.227
4/11/2024 12:37,30.404243,38.470825,26425,0,0,0,,A320,1051649.835
4/11/2024 12:49,39.73941,35.682129,43000,0,0,0,,GL5T,1341522.273
4/11/2024 12:54,32.785995,44.530952,8050,0,0,0,UAE3W,B77W,580445.7025
4/11/2024 12:59,41.681122,38.589353,38000,0,0,0,AAR541,A359,1261117.227
4/11/2024 13:04,38.022053,25.844263,35275,0,0,0,RYR7JE,B738,1215058.453
4/11/2024 13:06,40.297302,29.222351,30150,0,0,0,,B738,1123329.898
4/11/2024 13:09,28.684387,33.456327,32025,6,9,0,KNE583,A20N,1157732.511
4/11/2024 13:09,40.982216,40.312271,32025,6,0,1712833399,UZB3123,B763,1157732.511
4/11/2024 13:13,41.85968,31.544941,39000,0,0,0,,E190,1277603.119
4/11/2024 13:18,40.987335,40.107971,32000,0,0,1712833997,CLX37EB,B748,1157280.536
4/11/2024 13:21,38.170807,25.841539,35000,0,0,0,,A320,1210312.955
4/11/2024 13:30,31.611694,44.175648,39150,0,0,0,SYR515,A343,1280057.69
4/11/2024 13:32,37.277634,25.309633,37000,0,0,0,TOM840,B38M,1244412.95
4/11/2024 13:35,41.804352,36.285095,36950,0,0,0,3CMAF,IL76,1243571.846
4/11/2024 13:37,33.768631,24.698835,39000,0,0,0,NOS4930,B738,1277603.119
4/11/2024 13:39,40.113457,34.672478,34000,0,0,0,,B748,1192897.473
4/11/2024 13:39,39.843036,36.76239,37000,0,0,0,QTR8176,B77L,1244412.95
4/11/2024 13:40,36.692551,25.126076,36975,0,0,0,EZY89JF,A21N,1243992.469
4/11/2024 13:40,39.603897,27.095276,41000,0,0,0,MYIGO,H25B,1309952.621
4/11/2024 13:46,37.607876,25.546736,39000,0,0,0,BAW3LB,A21N,1277603.119
4/11/2024 13:47,37.057629,25.189024,22000,0,0,0,SEH091,AT45,959566.3291
4/11/2024 13:52,41.943649,36.440215,33000,0,0,0,GEC8430,B77L,1175223.94
4/11/2024 13:55,33.729309,24.740986,33000,0,0,0,,B772,1175223.94
4/11/2024 13:56,33.28215,25.720396,33000,0,0,0,,B744,1175223.94
4/11/2024 14:00,38.291794,25.890041,37000,0,0,0,,B38M,1244412.95
4/11/2024 14:05,40.59787,35.083069,41000,0,0,0,QTR15A,A359,1309952.621
4/11/2024 14:07,33.780945,24.685495,39000,0,0,0,,B789,1277603.119
4/11/2024 14:15,40.846573,34.082642,36000,0,0,0,,SU95,1227481.373
4/11/2024 14:22,37.699768,28.793003,9975,0,0,0,TCTDD,DA42,646130.3067
4/11/2024 14:24,34.238519,36.817589,27775,0,0,0,IRA5371,A306,1078178.566
4/11/2024 14:26,40.094879,40.75647,32000,6,0,0,EAU407,B744,1157280.536
4/11/2024 14:33,38.713398,43.049072,36625,0,0,0,WAZ4859,A21N,1238090.743
4/11/2024 14:40,38.858093,26.410774,37000,0,0,0,,B738,1244412.95
4/11/2024 14:45,36.797962,25.090494,15025,0,0,0,AEE368,AT76,792995.8239
4/11/2024 14:47,33.010483,43.842316,9400,0,0,0,FBA902,,627231.1041
4/11/2024 14:49,40.747238,28.637634,5950,0,0,0,,A320,499024.8155
4/11/2024 14:51,41.845108,31.598532,33000,0,0,0,WZZ5861,A21N,1175223.94
4/11/2024 14:52,42.010369,36.37586,33000,0,0,0,SIA345,B77W,1175223.94
4/11/2024 14:54,40.864857,28.935305,37000,0,0,0,,A332,1244412.95
4/11/2024 14:58,37.705444,25.523752,38975,0,0,0,,A333,1277193.565
4/11/2024 15:00,30.620199,30.78891,27225,0,0,0,,FA8X,1067450.154
4/11/2024 15:00,31.495102,37.526604,15275,0,0,0,CNV531,C130,799565.9099
4/11/2024 15:03,32.914528,44.555725,34000,0,0,0,QTR1205,A320,1192897.473
4/11/2024 15:03,38.06868,25.799404,37000,0,0,0,,B738,1244412.95
4/11/2024 15:03,33.432934,44.66996,39975,0,0,0,T7HOME,GLEX,1293474.574
4/11/2024 15:08,41.012289,39.598846,34000,0,0,1712840304,UPS15,B748,1192897.473
4/11/2024 15:12,37.009448,32.28022,33000,6,7,0,PGT1916,A20N,1175223.94
4/11/2024 15:13,40.165783,27.838919,37000,0,0,0,LOT5RW,B738,1244412.95
4/11/2024 15:13,41.705311,32.100773,39000,0,0,0,KLM877,A333,1277603.119
4/11/2024 15:14,36.760345,25.108845,10875,0,0,0,BAW880A,A320,674649.6396
4/11/2024 15:15,36.440441,25.060925,35000,0,0,0,,B77W,1210312.955
4/11/2024 15:16,41.680639,38.606979,40000,0,0,1712841274,CPA239,A359,1293878.974
4/11/2024 15:16,31.868359,44.252426,13350,0,0,0,ABY374,A320,747488.1166
4/11/2024 15:19,32.115784,44.271877,8625,0,0,0,SHI7311,B733,600818.3825
4/11/2024 15:21,34.930889,33.536396,2975,0,0,0,5BCMK,PIVI,352863.831
4/11/2024 15:21,42.062988,36.016804,39000,0,0,0,DLH714,A359,1277603.119
4/11/2024 15:26,41.680161,38.615757,40000,0,0,1712841844,AAR511,A359,1293878.974
4/11/2024 15:27,41.077927,40.040672,39975,0,9,0,BAW168,B789,1293474.574
4/11/2024 15:34,41.884259,36.041352,39000,0,0,0,SIA303,A359,1277603.119
4/11/2024 15:39,42.061523,36.068178,39000,0,0,0,SIA327,A359,1277603.119
4/11/2024 15:45,39.587929,27.11554,39000,0,0,0,,A20N,1277603.119
4/11/2024 15:48,41.679977,38.613635,40000,6,6,0,AAR521,A359,1293878.974
4/11/2024 15:49,39.602547,42.253845,34000,0,0,0,,B77W,1192897.473
4/11/2024 15:52,33.795822,44.699726,36000,0,0,0,,A333,1227481.373
4/11/2024 15:54,38.861343,26.403381,37000,0,0,0,EWG83VK,A320,1244412.95
4/11/2024 16:09,41.070248,29.234993,17275,0,0,0,THY2466,B738,850300.9963
4/11/2024 16:10,42.047657,36.180725,37000,4,4,0,SIA317,A388,1244412.95
4/11/2024 16:11,37.095104,25.212788,41675,0,0,0,FHSUP,FA6X,1320691.748
4/11/2024 16:13,42.035181,36.212534,37000,0,0,0,SIA51,A359,1244412.95
4/11/2024 16:15,33.489819,44.652866,38800,0,0,0,UAE9LT,A388,1274323.003
4/11/2024 16:16,33.781002,24.685249,42025,0,0,0,QTR6B,A359,1326225.949
4/11/2024 16:21,41.971252,36.489591,35000,0,0,0,CPA270,A35K,1210312.955
4/11/2024 16:23,30.084105,31.351795,28000,0,0,0,JZR212,A20N,1082536.817
4/11/2024 16:24,38.231911,25.871489,37000,0,0,0,NCR873,B744,1244412.95
4/11/2024 16:24,40.227356,40.78241,37000,0,0,0,SVR220,A320,1244412.95
4/11/2024 16:26,36.623531,25.065367,23000,0,0,0,,A321,981132.3101
4/11/2024 16:36,29.075596,36.04372,38000,0,0,0,,A388,1261117.227
4/11/2024 16:39,37.128601,30.8244,3625,0,0,0,AZO6050,SU95,389509.151
4/11/2024 16:40,39.588257,42.298157,38000,0,0,0,AIC381,B788,1261117.227
4/11/2024 16:48,36.516449,25.001965,45025,0,0,0,,C56X,1372747.055
4/11/2024 16:55,40.965317,29.021572,25000,0,0,0,,PAY3,1022901.144
4/11/2024 16:58,28.531448,33.671103,36000,0,0,0,OMA405,B38M,1227481.373
4/11/2024 17:00,35.220612,24.736614,37000,0,0,0,RYR7SC,B738,1244412.95
4/11/2024 17:06,41.871597,31.500175,33000,0,0,0,,B772,1175223.94
4/11/2024 17:09,36.909126,25.167767,28075,0,0,0,AEE697,A320,1083985.673
4/11/2024 17:09,40.514645,36.647332,33000,6,8,0,THA931,B77W,1175223.94
4/11/2024 17:10,41.949339,36.40026,37000,0,0,0,CPA288,A359,1244412.95
4/11/2024 17:18,33.809326,24.655226,45000,0,0,0,T7ARK,GLF5,1372365.895
4/11/2024 17:30,34.399017,28.379031,37000,0,0,0,BUC7FT,A320,1244412.95
4/11/2024 17:34,40.956474,29.043358,6700,0,0,0,THY10,B77W,529542.7924
4/11/2024 17:38,42.031998,36.268116,37025,0,0,0,HVN18,A359,1244833.289
4/11/2024 17:43,41.087612,29.291735,7750,0,0,0,THY5SW,B38M,569527.2535
4/11/2024 17:54,30.788086,30.669088,28700,0,0,0,N650MT,GLF6,1095984.995
4/11/2024 17:59,36.452126,25.001553,21475,0,0,0,TUI7AJ,B738,948047.8249
